,,Weights
"3,35",PEO,0.0386
"3,35",BIF,0.02182
"3,35",CEM,0.0
"3,35",MIE,0.00333
"3,35",CET,0.20583
"3,35",DSE,0.0
"3,35",CTR,0.005
"3,35",GRF,0.065
"3,35",EMO,0.0
"3,35",SRV,0.00333
"3,35",SZC,0.03833
"3,35",CEN,0.05973
"3,34",BSTZ,2e-05
"3,34",AIO,2e-05
"3,34",CII,0.01002
"3,34",BDJ,0.04002
"3,34",CHN,0.0
"3,34",BGY,0.0
"3,34",IAF,0.0
"3,34",AWP,0.0
"3,34",BOE,0.0
"3,34",DPG,0.0
"3,34",NFJ,0.01
"3,34",AGD,0.0
"3,34",AEF,0.0
"3,34",ADX,0.46048
"3,34",AOD,0.001
"3,34",BGR,0.001
"3,34",CPZ,0.01
"3,34",GLQ,0.0
"3,34",BCX,0.0
"3,34",JEQ,0.0
"3,34",IGR,0.00071
"3,34",ASA,0.00148
"3,34",PEO,0.03815
"3,34",BIF,0.02091
"3,34",CEM,0.0
"3,34",MIE,0.00111
"3,34",CET,0.22611
"3,34",DSE,0.00429
"3,34",CTR,0.00929
"3,34",GRF,0.06729
"3,34",EMO,0.0025
"3,34",SRV,0.00333
"3,34",SZC,0.02833
"3,34",CEN,0.06395
"3,33",AIO,0.0003
"3,33",CII,0.0103
"3,33",BDJ,0.04
"3,33",CHN,0.0
"3,33",BGY,0.0
"3,33",IAF,0.0
"3,33",AWP,0.0
"3,33",BOE,0.0
"3,33",DPG,0.0
"3,33",NFJ,0.01
"3,33",AGD,0.0
"3,33",AEF,0.0
"3,33",ADX,0.46
"3,33",AOD,0.001
"3,33",BGR,0.001
"3,33",CPZ,0.01
"3,33",GLQ,0.0
"3,33",BCX,0.0
"3,33",JEQ,0.0
"3,33",IGR,0.00071
"3,33",ASA,0.00148
"3,33",PEO,0.03815
"3,33",BIF,0.02091
"3,33",CEM,0.0
"3,33",MIE,0.00111
"3,33",CET,0.22611
"3,33",DSE,0.00429
"3,33",CTR,0.00929
"3,33",GRF,0.06729
"3,33",EMO,0.0025
"3,33",SRV,0.00333
"3,33",SZC,0.02833
"3,33",CEN,0.06389
"3,32",CII,0.01028
"3,32",BDJ,0.03958
"3,32",CHN,0.0
"3,32",BGY,0.0
"3,32",IAF,0.0
"3,32",AWP,0.0
"3,32",BOE,0.0
"3,32",DPG,0.0
"3,32",NFJ,0.00958
"3,32",AGD,0.0
"3,32",AEF,0.0
"3,32",ADX,0.46095
"3,32",AOD,0.001
"3,32",BGR,0.001
"3,32",CPZ,0.01
"3,32",GLQ,0.0
"3,32",BCX,0.0
"3,32",JEQ,0.0
"3,32",IGR,0.00071
"3,32",ASA,0.00148
"3,32",PEO,0.03815
"3,32",BIF,0.02091
"3,32",CEM,0.0
"3,32",MIE,0.00111
"3,32",CET,0.22611
"3,32",DSE,0.00429
"3,32",CTR,0.00929
"3,32",GRF,0.06729
"3,32",EMO,0.0025
"3,32",SRV,0.00333
"3,32",SZC,0.02833
"3,32",CEN,0.0641
"3,31",BDJ,0.04026
"3,31",CHN,0.0
"3,31",BGY,0.0
"3,31",IAF,0.0
"3,31",AWP,0.0
"3,31",BOE,0.0
"3,31",DPG,0.0
"3,31",NFJ,0.01
"3,31",AGD,0.0
"3,31",AEF,0.0
"3,31",ADX,0.48
"3,31",AOD,0.0005
"3,31",BGR,0.00103
"3,31",CPZ,0.01
"3,31",GLQ,0.0
"3,31",BCX,0.0
"3,31",JEQ,0.0
"3,31",IGR,0.00214
"3,31",ASA,0.00291
"3,31",PEO,0.04208
"3,31",BIF,0.02
"3,31",CEM,0.0
"3,31",MIE,0.00222
"3,31",CET,0.21847
"3,31",DSE,0.00429
"3,31",CTR,0.00929
"3,31",GRF,0.06529
"3,31",EMO,0.00029
"3,31",SRV,0.00029
"3,31",SZC,0.02529
"3,31",CEN,0.06567
"3,30",CHN,0.00023
"3,30",BGY,0.00023
"3,30",IAF,0.00023
"3,30",AWP,0.00023
"3,30",BOE,0.01023
"3,30",DPG,0.00023
"3,30",NFJ,0.00023
"3,30",AGD,0.0
"3,30",AEF,0.0
"3,30",ADX,0.49
"3,30",AOD,0.0
"3,30",BGR,0.00053
"3,30",CPZ,0.01
"3,30",GLQ,0.0
"3,30",BCX,0.0
"3,30",JEQ,0.00067
"3,30",IGR,0.00138
"3,30",ASA,0.00215
"3,30",PEO,0.04548
"3,30",BIF,0.02
"3,30",CEM,0.0
"3,30",MIE,0.00444
"3,30",CET,0.21944
"3,30",DSE,0.00429
"3,30",CTR,0.00929
"3,30",GRF,0.05929
"3,30",EMO,0.0
"3,30",SRV,0.0
"3,30",SZC,0.06
"3,30",CEN,0.06144
"3,29",BGY,0.0002
"3,29",IAF,0.0002
"3,29",AWP,0.0002
"3,29",BOE,0.0102
"3,29",DPG,0.0002
"3,29",NFJ,0.0002
"3,29",AGD,0.0
"3,29",AEF,0.0
"3,29",ADX,0.49
"3,29",AOD,0.0
"3,29",BGR,0.00053
"3,29",CPZ,0.01
"3,29",GLQ,0.0
"3,29",BCX,0.0
"3,29",JEQ,0.00067
"3,29",IGR,0.00138
"3,29",ASA,0.00215
"3,29",PEO,0.04548
"3,29",BIF,0.02
"3,29",CEM,0.0
"3,29",MIE,0.00444
"3,29",CET,0.21944
"3,29",DSE,0.00429
"3,29",CTR,0.00929
"3,29",GRF,0.05929
"3,29",EMO,0.0
"3,29",SRV,0.0
"3,29",SZC,0.06
"3,29",CEN,0.06186
"3,28",IAF,0.00016
"3,28",AWP,0.00016
"3,28",BOE,0.01016
"3,28",DPG,0.00016
"3,28",NFJ,0.00016
"3,28",AGD,0.0
"3,28",AEF,0.0
"3,28",ADX,0.49
"3,28",AOD,0.0
"3,28",BGR,0.00053
"3,28",CPZ,0.01
"3,28",GLQ,0.0
"3,28",BCX,0.0
"3,28",JEQ,0.00067
"3,28",IGR,0.00138
"3,28",ASA,0.00215
"3,28",PEO,0.04548
"3,28",BIF,0.02
"3,28",CEM,0.0
"3,28",MIE,0.00444
"3,28",CET,0.22944
"3,28",DSE,0.00429
"3,28",CTR,0.00929
"3,28",GRF,0.05929
"3,28",EMO,0.0
"3,28",SRV,0.0
"3,28",SZC,0.06
"3,28",CEN,0.05225
"3,27",AWP,0.00011
"3,27",BOE,0.01011
"3,27",DPG,0.00011
"3,27",NFJ,0.00011
"3,27",AGD,0.0
"3,27",AEF,0.0
"3,27",ADX,0.49
"3,27",AOD,0.0
"3,27",BGR,0.00053
"3,27",CPZ,0.01
"3,27",GLQ,0.0
"3,27",BCX,0.0
"3,27",JEQ,0.00067
"3,27",IGR,0.00138
"3,27",ASA,0.00215
"3,27",PEO,0.04548
"3,27",BIF,0.02
"3,27",CEM,0.0
"3,27",MIE,0.00444
"3,27",CET,0.22944
"3,27",DSE,0.00429
"3,27",CTR,0.00929
"3,27",GRF,0.05929
"3,27",EMO,0.0
"3,27",SRV,0.0
"3,27",SZC,0.06
"3,27",CEN,0.05259
"3,26",BOE,0.01006
"3,26",DPG,6e-05
"3,26",NFJ,6e-05
"3,26",AGD,0.0
"3,26",AEF,0.0
"3,26",ADX,0.49
"3,26",AOD,0.0
"3,26",BGR,0.00053
"3,26",CPZ,0.01
"3,26",GLQ,0.0
"3,26",BCX,0.0
"3,26",JEQ,0.00067
"3,26",IGR,0.00138
"3,26",ASA,0.00215
"3,26",PEO,0.04548
"3,26",BIF,0.02
"3,26",CEM,0.0
"3,26",MIE,0.00444
"3,26",CET,0.22944
"3,26",DSE,0.00429
"3,26",CTR,0.00929
"3,26",GRF,0.05929
"3,26",EMO,0.0
"3,26",SRV,0.0
"3,26",SZC,0.06
"3,26",CEN,0.05286
"3,25",DPG,0.00542
"3,25",NFJ,0.00542
"3,25",AGD,0.0
"3,25",AEF,0.0
"3,25",ADX,0.5
"3,25",AOD,0.0
"3,25",BGR,0.00053
"3,25",CPZ,0.01
"3,25",GLQ,0.0
"3,25",BCX,0.0
"3,25",JEQ,0.0
"3,25",IGR,0.00143
"3,25",ASA,0.0022
"3,25",PEO,0.04553
"3,25",BIF,0.02
"3,25",CEM,0.0
"3,25",MIE,0.00222
"3,25",CET,0.21722
"3,25",DSE,0.00857
"3,25",CTR,0.00357
"3,25",GRF,0.05957
"3,25",EMO,0.0
"3,25",SRV,0.0
"3,25",SZC,0.055
"3,25",CEN,0.06332
"3,24",NFJ,0.00036
"3,24",AGD,0.0
"3,24",AEF,0.0
"3,24",ADX,0.49
"3,24",AOD,0.0
"3,24",BGR,0.0
"3,24",CPZ,0.01
"3,24",GLQ,0.0
"3,24",BCX,0.00063
"3,24",JEQ,0.00067
"3,24",IGR,0.00138
"3,24",ASA,0.00215
"3,24",PEO,0.04548
"3,24",BIF,0.02
"3,24",CEM,0.0
"3,24",MIE,0.00222
"3,24",CET,0.23722
"3,24",DSE,0.0
"3,24",CTR,0.00667
"3,24",GRF,0.06067
"3,24",EMO,0.0
"3,24",SRV,0.0
"3,24",SZC,0.055
"3,24",CEN,0.06755
"3,23",AGD,0.0003
"3,23",AEF,0.0003
"3,23",ADX,0.5003
"3,23",AOD,0.0
"3,23",BGR,0.0
"3,23",CPZ,0.01
"3,23",GLQ,0.0
"3,23",BCX,0.0
"3,23",JEQ,0.0
"3,23",IGR,0.00286
"3,23",ASA,0.00286
"3,23",PEO,0.04702
"3,23",BIF,0.02
"3,23",CEM,0.0
"3,23",MIE,0.00444
"3,23",CET,0.22069
"3,23",DSE,0.00143
"3,23",CTR,0.00143
"3,23",GRF,0.06543
"3,23",EMO,0.0
"3,23",SRV,0.0
"3,23",SZC,0.055
"3,23",CEN,0.06795
"3,22",AEF,0.00022
"3,22",ADX,0.50022
"3,22",AOD,0.0
"3,22",BGR,0.0
"3,22",CPZ,0.01
"3,22",GLQ,0.0
"3,22",BCX,0.0
"3,22",JEQ,0.0
"3,22",IGR,0.00286
"3,22",ASA,0.00286
"3,22",PEO,0.04702
"3,22",BIF,0.02
"3,22",CEM,0.0
"3,22",MIE,0.00444
"3,22",CET,0.22069
"3,22",DSE,0.00143
"3,22",CTR,0.00143
"3,22",GRF,0.06543
"3,22",EMO,0.0
"3,22",SRV,0.0
"3,22",SZC,0.055
"3,22",CEN,0.0684
"3,21",ADX,0.48745
"3,21",AOD,0.00745
"3,21",BGR,0.00245
"3,21",CPZ,0.00912
"3,21",GLQ,0.00267
"3,21",BCX,0.0
"3,21",JEQ,0.0
"3,21",IGR,0.0
"3,21",ASA,0.0
"3,21",PEO,0.03867
"3,21",BIF,0.02617
"3,21",CEM,0.0
"3,21",MIE,0.0
"3,21",CET,0.23284
"3,21",DSE,0.0
"3,21",CTR,0.0
"3,21",GRF,0.05984
"3,21",EMO,0.0
"3,21",SRV,0.0
"3,21",SZC,0.06
"3,21",CEN,0.07334
"3,20",AOD,0.00053
"3,20",BGR,0.00053
"3,20",CPZ,0.04974
"3,20",GLQ,0.0
"3,20",BCX,0.0
"3,20",JEQ,0.0
"3,20",IGR,0.00071
"3,20",ASA,0.00071
"3,20",PEO,0.04155
"3,20",BIF,0.02
"3,20",CEM,0.0
"3,20",MIE,0.00111
"3,20",CET,0.38236
"3,20",DSE,0.0
"3,20",CTR,0.0
"3,20",GRF,0.092
"3,20",EMO,0.0
"3,20",SRV,0.0
"3,20",SZC,0.04
"3,20",CEN,0.37076
"3,19",BGR,0.00041
"3,19",CPZ,0.04868
"3,19",GLQ,0.0
"3,19",BCX,0.0
"3,19",JEQ,0.0
"3,19",IGR,0.00071
"3,19",ASA,0.00071
"3,19",PEO,0.04155
"3,19",BIF,0.02
"3,19",CEM,0.0
"3,19",MIE,0.00222
"3,19",CET,0.38347
"3,19",DSE,0.0
"3,19",CTR,0.0
"3,19",GRF,0.092
"3,19",EMO,0.0
"3,19",SRV,0.0
"3,19",SZC,0.04
"3,19",CEN,0.37024
"3,18",CPZ,0.05026
"3,18",GLQ,0.0
"3,18",BCX,0.0
"3,18",JEQ,0.0
"3,18",IGR,0.00071
"3,18",ASA,0.00071
"3,18",PEO,0.04155
"3,18",BIF,0.02
"3,18",CEM,0.0
"3,18",MIE,0.00111
"3,18",CET,0.38236
"3,18",DSE,0.0
"3,18",CTR,0.0
"3,18",GRF,0.092
"3,18",EMO,0.0
"3,18",SRV,0.0
"3,18",SZC,0.04
"3,18",CEN,0.37129
"3,17",GLQ,7e-05
"3,17",BCX,7e-05
"3,17",JEQ,7e-05
"3,17",IGR,7e-05
"3,17",ASA,7e-05
"3,17",PEO,0.04007
"3,17",BIF,0.02
"3,17",CEM,0.0
"3,17",MIE,0.00111
"3,17",CET,0.41111
"3,17",DSE,0.0
"3,17",CTR,0.0
"3,17",GRF,0.094
"3,17",EMO,0.0
"3,17",SRV,0.0
"3,17",SZC,0.055
"3,17",CEN,0.37834
"3,16",BCX,0.0005
"3,16",JEQ,0.0005
"3,16",IGR,0.0005
"3,16",ASA,0.0005
"3,16",PEO,0.0405
"3,16",BIF,0.02
"3,16",CEM,0.0
"3,16",MIE,0.00111
"3,16",CET,0.41111
"3,16",DSE,0.0
"3,16",CTR,0.0
"3,16",GRF,0.094
"3,16",EMO,0.0
"3,16",SRV,0.0
"3,16",SZC,0.055
"3,16",CEN,0.37628
"3,15",JEQ,0.00024
"3,15",IGR,0.00024
"3,15",ASA,0.00024
"3,15",PEO,0.04024
"3,15",BIF,0.02
"3,15",CEM,0.0
"3,15",MIE,0.00111
"3,15",CET,0.41111
"3,15",DSE,0.0
"3,15",CTR,0.0
"3,15",GRF,0.094
"3,15",EMO,0.0
"3,15",SRV,0.0
"3,15",SZC,0.055
"3,15",CEN,0.37783
"3,14",IGR,0.00027
"3,14",ASA,0.00027
"3,14",PEO,0.04027
"3,14",BIF,0.02117
"3,14",CEM,0.00017
"3,14",MIE,0.00017
"3,14",CET,0.42017
"3,14",DSE,0.0
"3,14",CTR,0.0
"3,14",GRF,0.094
"3,14",EMO,0.0
"3,14",SRV,0.0
"3,14",SZC,0.045
"3,14",CEN,0.37851
"3,13",ASA,0.00395
"3,13",PEO,0.04395
"3,13",BIF,0.01485
"3,13",CEM,0.00052
"3,13",MIE,0.00385
"3,13",CET,0.41385
"3,13",DSE,0.00143
"3,13",CTR,0.0
"3,13",GRF,0.092
"3,13",EMO,0.0
"3,13",SRV,0.0
"3,13",SZC,0.055
"3,13",CEN,0.37059
"3,12",PEO,0.04225
"3,12",BIF,0.02127
"3,12",CEM,5e-05
"3,12",MIE,0.00672
"3,12",CET,0.41172
"3,12",DSE,0.0
"3,12",CTR,0.0
"3,12",GRF,0.09236
"3,12",EMO,0.0
"3,12",SRV,0.0
"3,12",SZC,0.04191
"3,12",CEN,0.38373
"3,11",BIF,0.02045
"3,11",CEM,0.00045
"3,11",MIE,0.00045
"3,11",CET,0.43045
"3,11",DSE,0.01
"3,11",CTR,0.0
"3,11",GRF,0.09287
"3,11",EMO,0.0
"3,11",SRV,0.0
"3,11",SZC,0.03
"3,11",CEN,0.41533
"3,10",CEM,0.0005
"3,10",MIE,0.0005
"3,10",CET,0.4205
"3,10",DSE,0.0
"3,10",CTR,0.00167
"3,10",GRF,0.09567
"3,10",EMO,0.0
"3,10",SRV,0.0
"3,10",SZC,0.05
"3,10",CEN,0.43117
"3,9",MIE,0.00488
"3,9",CET,0.42488
"3,9",DSE,0.00488
"3,9",CTR,0.0
"3,9",GRF,0.08666
"3,9",EMO,0.0
"3,9",SRV,0.0
"3,9",SZC,0.04247
"3,9",CEN,0.43622
"3,8",CET,0.4181
"3,8",DSE,0.00667
"3,8",CTR,0.0
"3,8",GRF,0.09222
"3,8",EMO,0.0
"3,8",SRV,0.0
"3,8",SZC,0.05222
"3,8",CEN,0.43079
"3,7",DSE,0.00102
"3,7",CTR,0.00102
"3,7",GRF,0.08602
"3,7",EMO,0.00269
"3,7",SRV,0.00019
"3,7",SZC,0.06619
"3,7",CEN,0.84286
"3,6",CTR,0.0045
"3,6",GRF,0.0845
"3,6",EMO,0.00156
"3,6",SRV,0.0
"3,6",SZC,0.06572
"3,6",CEN,0.84372
"3,5",GRF,0.085
"3,5",EMO,0.0025
"3,5",SRV,0.0025
"3,5",SZC,0.0625
"3,5",CEN,0.8475
"3,4",EMO,0.0
"3,4",SRV,0.0
"3,4",SZC,0.06
"3,4",CEN,0.94
"4,49",STK,0.0011
"4,49",ADX,0.21075
"4,49",CHN,0.00075
"4,49",MIE,0.00075
"4,49",SZC,0.00075
"4,49",CII,0.00075
"4,49",GRF,0.04575
"4,49",BCX,0.00147
"4,49",CRF,0.00022
"4,49",CEN,0.09244
"4,49",ASA,0.00144
"4,49",AGD,0.00599
"4,49",AIO,0.00432
"4,49",RFI,0.0
"4,49",BME,0.0
"4,49",CPZ,0.0297
"4,49",CEM,0.0
"4,49",BSTZ,0.0
"4,49",NFJ,0.0
"4,49",RNP,0.0
"4,49",EXD,0.0
"4,49",EOI,0.1097
"4,49",CTR,0.0
"4,49",GLQ,0.0
"4,49",BGR,0.0
"4,49",JEQ,0.0
"4,49",DSE,0.0
"4,49",BDJ,0.0397
"4,49",SRV,0.0
"4,49",CLM,0.0
"4,49",EMO,0.0
"4,49",DPG,0.0
"4,49",AWP,0.0
"4,49",EOS,0.0297
"4,49",BIF,0.0197
"4,49",ETJ,0.0
"4,49",IAF,0.0
"4,49",AOD,0.0
"4,49",BGY,0.0
"4,49",BMEZ,0.0
"4,49",CET,0.32945
"4,49",UTF,0.00921
"4,49",BOE,0.02111
"4,49",IGR,0.00065
"4,49",PEO,0.04179
"4,49",DNP,0.00134
"4,49",RQI,0.00091
"4,49",AEF,0.00048
"4,49",BUI,6e-05
"4,48",CLM,0.0002
"4,48",DNP,0.0002
"4,48",BME,0.0002
"4,48",UTF,0.0002
"4,48",ETJ,0.0002
"4,48",BUI,0.0002
"4,48",EOS,0.0002
"4,48",RFI,0.0002
"4,48",STK,0.0002
"4,48",BMEZ,0.0002
"4,48",EOI,0.0002
"4,48",EXD,0.0002
"4,48",RQI,0.0002
"4,48",RNP,0.0002
"4,48",BSTZ,0.0002
"4,48",AIO,0.0002
"4,48",CII,0.0002
"4,48",BDJ,0.0002
"4,48",CHN,0.0002
"4,48",BGY,0.0002
"4,48",IAF,0.0002
"4,48",AWP,0.0002
"4,48",BOE,0.0002
"4,48",DPG,0.0002
"4,48",NFJ,0.0002
"4,48",AGD,0.0002
"4,48",AEF,0.0002
"4,48",ADX,0.0002
"4,48",AOD,0.0002
"4,48",BGR,0.0002
"4,48",CPZ,0.0002
"4,48",GLQ,0.0002
"4,48",BCX,0.0002
"4,48",JEQ,0.0002
"4,48",IGR,0.0002
"4,48",ASA,0.0002
"4,48",PEO,0.0002
"4,48",BIF,0.0002
"4,48",CEM,0.0002
"4,48",MIE,0.0002
"4,48",CET,0.0002
"4,48",DSE,0.0002
"4,48",CTR,0.0002
"4,48",GRF,0.0002
"4,48",EMO,0.0002
"4,48",SRV,0.0002
"4,48",SZC,0.0002
"4,48",CEN,0.99083
"4,47",DNP,0.00019
"4,47",BME,0.00019
"4,47",UTF,0.00019
"4,47",ETJ,0.00019
"4,47",BUI,0.00019
"4,47",EOS,0.00019
"4,47",RFI,0.00019
"4,47",STK,0.00019
"4,47",BMEZ,0.00019
"4,47",EOI,0.00019
"4,47",EXD,0.00019
"4,47",RQI,0.00019
"4,47",RNP,0.00019
"4,47",BSTZ,0.00019
"4,47",AIO,0.00019
"4,47",CII,0.00019
"4,47",BDJ,0.00019
"4,47",CHN,0.00019
"4,47",BGY,0.00019
"4,47",IAF,0.00019
"4,47",AWP,0.00019
"4,47",BOE,0.00019
"4,47",DPG,0.00019
"4,47",NFJ,0.00019
"4,47",AGD,0.00019
"4,47",AEF,0.00019
"4,47",ADX,0.00019
"4,47",AOD,0.00019
"4,47",BGR,0.00019
"4,47",CPZ,0.00019
"4,47",GLQ,0.00019
"4,47",BCX,0.00019
"4,47",JEQ,0.00019
"4,47",IGR,0.00019
"4,47",ASA,0.00019
"4,47",PEO,0.00019
"4,47",BIF,0.00019
"4,47",CEM,0.00019
"4,47",MIE,0.00019
"4,47",CET,0.00019
"4,47",DSE,0.00019
"4,47",CTR,0.00019
"4,47",GRF,0.00019
"4,47",EMO,0.00019
"4,47",SRV,0.00019
"4,47",SZC,0.00019
"4,47",CEN,0.99128
"4,46",BME,0.00018
"4,46",UTF,0.00018
"4,46",ETJ,0.00018
"4,46",BUI,0.00018
"4,46",EOS,0.00018
"4,46",RFI,0.00018
"4,46",STK,0.00018
"4,46",BMEZ,0.00018
"4,46",EOI,0.00018
"4,46",EXD,0.00018
"4,46",RQI,0.00018
"4,46",RNP,0.00018
"4,46",BSTZ,0.00018
"4,46",AIO,0.00018
"4,46",CII,0.00018
"4,46",BDJ,0.00018
"4,46",CHN,0.00018
"4,46",BGY,0.00018
"4,46",IAF,0.00018
"4,46",AWP,0.00018
"4,46",BOE,0.00018
"4,46",DPG,0.00018
"4,46",NFJ,0.00018
"4,46",AGD,0.00018
"4,46",AEF,0.00018
"4,46",ADX,0.00018
"4,46",AOD,0.00018
"4,46",BGR,0.00018
"4,46",CPZ,0.00018
"4,46",GLQ,0.00018
"4,46",BCX,0.00018
"4,46",JEQ,0.00018
"4,46",IGR,0.00018
"4,46",ASA,0.00018
"4,46",PEO,0.00018
"4,46",BIF,0.00018
"4,46",CEM,0.00018
"4,46",MIE,0.00018
"4,46",CET,0.00018
"4,46",DSE,0.00018
"4,46",CTR,0.00018
"4,46",GRF,0.00018
"4,46",EMO,0.00018
"4,46",SRV,0.00018
"4,46",SZC,0.00018
"4,46",CEN,0.99174
"4,45",UTF,0.00018
"4,45",ETJ,0.00018
"4,45",BUI,0.00018
"4,45",EOS,0.00018
"4,45",RFI,0.00018
"4,45",STK,0.00018
"4,45",BMEZ,0.00018
"4,45",EOI,0.00018
"4,45",EXD,0.00018
"4,45",RQI,0.00018
"4,45",RNP,0.00018
"4,45",BSTZ,0.00018
"4,45",AIO,0.00018
"4,45",CII,0.00018
"4,45",BDJ,0.00018
"4,45",CHN,0.00018
"4,45",BGY,0.00018
"4,45",IAF,0.00018
"4,45",AWP,0.00018
"4,45",BOE,0.00018
"4,45",DPG,0.00018
"4,45",NFJ,0.00018
"4,45",AGD,0.00018
"4,45",AEF,0.00018
"4,45",ADX,0.00018
"4,45",AOD,0.00018
"4,45",BGR,0.00018
"4,45",CPZ,0.00018
"4,45",GLQ,0.00018
"4,45",BCX,0.00018
"4,45",JEQ,0.00018
"4,45",IGR,0.00018
"4,45",ASA,0.00018
"4,45",PEO,0.00018
"4,45",BIF,0.00018
"4,45",CEM,0.00018
"4,45",MIE,0.00018
"4,45",CET,0.00018
"4,45",DSE,0.00018
"4,45",CTR,0.00018
"4,45",GRF,0.00018
"4,45",EMO,0.00018
"4,45",SRV,0.00018
"4,45",SZC,0.00018
"4,45",CEN,0.99222
"4,44",ETJ,0.00017
"4,44",BUI,0.00017
"4,44",EOS,0.00017
"4,44",RFI,0.00017
"4,44",STK,0.00017
"4,44",BMEZ,0.00017
"4,44",EOI,0.00017
"4,44",EXD,0.00017
"4,44",RQI,0.00017
"4,44",RNP,0.00017
"4,44",BSTZ,0.00017
"4,44",AIO,0.00017
"4,44",CII,0.00017
"4,44",BDJ,0.00017
"4,44",CHN,0.00017
"4,44",BGY,0.00017
"4,44",IAF,0.00017
"4,44",AWP,0.00017
"4,44",BOE,0.00017
"4,44",DPG,0.00017
"4,44",NFJ,0.00017
"4,44",AGD,0.00017
"4,44",AEF,0.00017
"4,44",ADX,0.00017
"4,44",AOD,0.00017
"4,44",BGR,0.00017
"4,44",CPZ,0.00017
"4,44",GLQ,0.00017
"4,44",BCX,0.00017
"4,44",JEQ,0.00017
"4,44",IGR,0.00017
"4,44",ASA,0.00017
"4,44",PEO,0.00017
"4,44",BIF,0.00017
"4,44",CEM,0.00017
"4,44",MIE,0.00017
"4,44",CET,0.00017
"4,44",DSE,0.00017
"4,44",CTR,0.00017
"4,44",GRF,0.00017
"4,44",EMO,0.00017
"4,44",SRV,0.00017
"4,44",SZC,0.00017
"4,44",CEN,0.99273
"4,43",BUI,0.00016
"4,43",EOS,0.00016
"4,43",RFI,0.00016
"4,43",STK,0.00016
"4,43",BMEZ,0.00016
"4,43",EOI,0.00016
"4,43",EXD,0.00016
"4,43",RQI,0.00016
"4,43",RNP,0.00016
"4,43",BSTZ,0.00016
"4,43",AIO,0.00016
"4,43",CII,0.00016
"4,43",BDJ,0.00016
"4,43",CHN,0.00016
"4,43",BGY,0.00016
"4,43",IAF,0.00016
"4,43",AWP,0.00016
"4,43",BOE,0.00016
"4,43",DPG,0.00016
"4,43",NFJ,0.00016
"4,43",AGD,0.00016
"4,43",AEF,0.00016
"4,43",ADX,0.00016
"4,43",AOD,0.00016
"4,43",BGR,0.00016
"4,43",CPZ,0.00016
"4,43",GLQ,0.00016
"4,43",BCX,0.00016
"4,43",JEQ,0.00016
"4,43",IGR,0.00016
"4,43",ASA,0.00016
"4,43",PEO,0.00016
"4,43",BIF,0.00016
"4,43",CEM,0.00016
"4,43",MIE,0.00016
"4,43",CET,0.00016
"4,43",DSE,0.00016
"4,43",CTR,0.00016
"4,43",GRF,0.00016
"4,43",EMO,0.00016
"4,43",SRV,0.00016
"4,43",SZC,0.00016
"4,43",CEN,0.99326
"4,42",EOS,0.00015
"4,42",RFI,0.00015
"4,42",STK,0.00015
"4,42",BMEZ,0.00015
"4,42",EOI,0.00015
"4,42",EXD,0.00015
"4,42",RQI,0.00015
"4,42",RNP,0.00015
"4,42",BSTZ,0.00015
"4,42",AIO,0.00015
"4,42",CII,0.00015
"4,42",BDJ,0.00015
"4,42",CHN,0.00015
"4,42",BGY,0.00015
"4,42",IAF,0.00015
"4,42",AWP,0.00015
"4,42",BOE,0.00015
"4,42",DPG,0.00015
"4,42",NFJ,0.00015
"4,42",AGD,0.00015
"4,42",AEF,0.00015
"4,42",ADX,0.00015
"4,42",AOD,0.00015
"4,42",BGR,0.00015
"4,42",CPZ,0.00015
"4,42",GLQ,0.00015
"4,42",BCX,0.00015
"4,42",JEQ,0.00015
"4,42",IGR,0.00015
"4,42",ASA,0.00015
"4,42",PEO,0.00015
"4,42",BIF,0.00015
"4,42",CEM,0.00015
"4,42",MIE,0.00015
"4,42",CET,0.00015
"4,42",DSE,0.00015
"4,42",CTR,0.00015
"4,42",GRF,0.00015
"4,42",EMO,0.00015
"4,42",SRV,0.00015
"4,42",SZC,0.00015
"4,42",CEN,0.99381
"4,41",RFI,0.00014
"4,41",STK,0.00014
"4,41",BMEZ,0.00014
"4,41",EOI,0.00014
"4,41",EXD,0.00014
"4,41",RQI,0.00014
"4,41",RNP,0.00014
"4,41",BSTZ,0.00014
"4,41",AIO,0.00014
"4,41",CII,0.00014
"4,41",BDJ,0.00014
"4,41",CHN,0.00014
"4,41",BGY,0.00014
"4,41",IAF,0.00014
"4,41",AWP,0.00014
"4,41",BOE,0.00014
"4,41",DPG,0.00014
"4,41",NFJ,0.00014
"4,41",AGD,0.00014
"4,41",AEF,0.00014
"4,41",ADX,0.00014
"4,41",AOD,0.00014
"4,41",BGR,0.00014
"4,41",CPZ,0.00014
"4,41",GLQ,0.00014
"4,41",BCX,0.00014
"4,41",JEQ,0.00014
"4,41",IGR,0.00014
"4,41",ASA,0.00014
"4,41",PEO,0.00014
"4,41",BIF,0.00014
"4,41",CEM,0.00014
"4,41",MIE,0.00014
"4,41",CET,0.00014
"4,41",DSE,0.00014
"4,41",CTR,0.00014
"4,41",GRF,0.00014
"4,41",EMO,0.00014
"4,41",SRV,0.00014
"4,41",SZC,0.00014
"4,41",CEN,0.99439
"4,40",STK,0.00013
"4,40",BMEZ,0.00013
"4,40",EOI,0.00013
"4,40",EXD,0.00013
"4,40",RQI,0.00013
"4,40",RNP,0.00013
"4,40",BSTZ,0.00013
"4,40",AIO,0.00013
